Plate,Sample,Gate,X Parameter,Y Parameter,Count,%Total,%Gated
Invasion 1.5-2.5hr,E6,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E6,R1,FSC-A,FSC-H,2432,24.320,24.320
Invasion 1.5-2.5hr,E6,LG1,,,302,3.020,3.020
Invasion 1.5-2.5hr,E7,GFP+,BL1-A,,5029,50.290,69.692
Invasion 1.5-2.5hr,E7,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,R1,BL1-A,,7216,72.160,72.160
Invasion 1.5-2.5hr,E7,mCh+,YL2-A,,435,4.350,6.028
Invasion 1.5-2.5hr,E7,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,R1,YL2-A,,7216,72.160,72.160
Invasion 1.5-2.5hr,E7,R1,FSC-H,SSC-H,7216,72.160,72.160
Invasion 1.5-2.5hr,E7,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,mCherry-/GFP+,YL2-A,BL1-A,4827,48.270,66.893
Invasion 1.5-2.5hr,E7,mCherry+/GFP+,YL2-A,BL1-A,308,3.080,4.268
Invasion 1.5-2.5hr,E7,mCherry-/GFP-,YL2-A,BL1-A,532,5.320,7.373
Invasion 1.5-2.5hr,E7,mCherry+/GFP-,YL2-A,BL1-A,1549,15.490,21.466
Invasion 1.5-2.5hr,E7,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,R1,YL2-A,BL1-A,7216,72.160,72.160
Invasion 1.5-2.5hr,E7,R2,BL1-A,YL2-A,198,1.980,45.517
Invasion 1.5-2.5hr,E7,R4,BL1-A,YL2-A,97,0.970,22.299
Invasion 1.5-2.5hr,E7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,mCh+,BL1-A,YL2-A,435,4.350,4.350
Invasion 1.5-2.5hr,E7,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,R2,YL2-A,,198,1.980,1.980
Invasion 1.5-2.5hr,E7,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,R3,BL1-A,,3988,39.880,39.880
Invasion 1.5-2.5hr,E7,R3,BL1-A,YL2-A,3988,39.880,79.300
Invasion 1.5-2.5hr,E7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,GFP+,BL1-A,YL2-A,5029,50.290,50.290
Invasion 1.5-2.5hr,E7,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,R4,FSC-A,SSC-A,97,0.970,0.970
Invasion 1.5-2.5hr,E7,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E7,R1,FSC-A,FSC-H,7216,72.160,72.160
Invasion 1.5-2.5hr,E7,LG1,,,435,4.350,4.350
Invasion 1.5-2.5hr,E8,GFP+,BL1-A,,697,6.970,17.012
Invasion 1.5-2.5hr,E8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,R1,BL1-A,,4097,40.970,40.970
Invasion 1.5-2.5hr,E8,mCh+,YL2-A,,1216,12.160,29.680
Invasion 1.5-2.5hr,E8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,R1,YL2-A,,4097,40.970,40.970
Invasion 1.5-2.5hr,E8,R1,FSC-H,SSC-H,4097,40.970,40.970
Invasion 1.5-2.5hr,E8,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,mCherry-/GFP+,YL2-A,BL1-A,647,6.470,15.792
Invasion 1.5-2.5hr,E8,mCherry+/GFP+,YL2-A,BL1-A,60,0.600,1.464
Invasion 1.5-2.5hr,E8,mCherry-/GFP-,YL2-A,BL1-A,123,1.230,3.002
Invasion 1.5-2.5hr,E8,mCherry+/GFP-,YL2-A,BL1-A,3267,32.670,79.741
Invasion 1.5-2.5hr,E8,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,R1,YL2-A,BL1-A,4097,40.970,40.970
Invasion 1.5-2.5hr,E8,R2,BL1-A,YL2-A,1132,11.320,93.092
Invasion 1.5-2.5hr,E8,R4,BL1-A,YL2-A,26,0.260,2.138
Invasion 1.5-2.5hr,E8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,mCh+,BL1-A,YL2-A,1216,12.160,12.160
Invasion 1.5-2.5hr,E8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,R2,YL2-A,,1132,11.320,11.320
Invasion 1.5-2.5hr,E8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,R3,BL1-A,,570,5.700,5.700
Invasion 1.5-2.5hr,E8,R3,BL1-A,YL2-A,570,5.700,81.779
Invasion 1.5-2.5hr,E8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,GFP+,BL1-A,YL2-A,697,6.970,6.970
Invasion 1.5-2.5hr,E8,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,R4,FSC-A,SSC-A,26,0.260,0.260
Invasion 1.5-2.5hr,E8,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E8,R1,FSC-A,FSC-H,4097,40.970,40.970
Invasion 1.5-2.5hr,E8,LG1,,,1216,12.160,12.160
Invasion 1.5-2.5hr,E9,GFP+,BL1-A,,2679,26.790,59.666
Invasion 1.5-2.5hr,E9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,R1,BL1-A,,4490,44.900,44.900
Invasion 1.5-2.5hr,E9,mCh+,YL2-A,,504,5.040,11.225
Invasion 1.5-2.5hr,E9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,R1,YL2-A,,4490,44.900,44.900
Invasion 1.5-2.5hr,E9,R1,FSC-H,SSC-H,4490,44.900,44.900
Invasion 1.5-2.5hr,E9,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,mCherry-/GFP+,YL2-A,BL1-A,2777,27.770,61.849
Invasion 1.5-2.5hr,E9,mCherry+/GFP+,YL2-A,BL1-A,191,1.910,4.254
Invasion 1.5-2.5hr,E9,mCherry-/GFP-,YL2-A,BL1-A,433,4.330,9.644
Invasion 1.5-2.5hr,E9,mCherry+/GFP-,YL2-A,BL1-A,1089,10.890,24.254
Invasion 1.5-2.5hr,E9,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,R1,YL2-A,BL1-A,4490,44.900,44.900
Invasion 1.5-2.5hr,E9,R2,BL1-A,YL2-A,384,3.840,76.190
Invasion 1.5-2.5hr,E9,R4,BL1-A,YL2-A,84,0.840,16.667
Invasion 1.5-2.5hr,E9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,mCh+,BL1-A,YL2-A,504,5.040,5.040
Invasion 1.5-2.5hr,E9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,R2,YL2-A,,384,3.840,3.840
Invasion 1.5-2.5hr,E9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,R3,BL1-A,,2083,20.830,20.830
Invasion 1.5-2.5hr,E9,R3,BL1-A,YL2-A,2083,20.830,77.753
Invasion 1.5-2.5hr,E9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,GFP+,BL1-A,YL2-A,2679,26.790,26.790
Invasion 1.5-2.5hr,E9,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,R4,FSC-A,SSC-A,84,0.840,0.840
Invasion 1.5-2.5hr,E9,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E9,R1,FSC-A,FSC-H,4490,44.900,44.900
Invasion 1.5-2.5hr,E9,LG1,,,504,5.040,5.040
Invasion 1.5-2.5hr,E10,GFP+,BL1-A,,5242,52.420,77.821
Invasion 1.5-2.5hr,E10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,R1,BL1-A,,6736,67.360,67.360
Invasion 1.5-2.5hr,E10,mCh+,YL2-A,,331,3.310,4.914
Invasion 1.5-2.5hr,E10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,R1,YL2-A,,6736,67.360,67.360
Invasion 1.5-2.5hr,E10,R1,FSC-H,SSC-H,6736,67.360,67.360
Invasion 1.5-2.5hr,E10,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,mCherry-/GFP+,YL2-A,BL1-A,5170,51.700,76.752
Invasion 1.5-2.5hr,E10,mCherry+/GFP+,YL2-A,BL1-A,152,1.520,2.257
Invasion 1.5-2.5hr,E10,mCherry-/GFP-,YL2-A,BL1-A,565,5.650,8.388
Invasion 1.5-2.5hr,E10,mCherry+/GFP-,YL2-A,BL1-A,849,8.490,12.604
Invasion 1.5-2.5hr,E10,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,R1,YL2-A,BL1-A,6736,67.360,67.360
Invasion 1.5-2.5hr,E10,R2,BL1-A,YL2-A,192,1.920,58.006
Invasion 1.5-2.5hr,E10,R4,BL1-A,YL2-A,63,0.630,19.033
Invasion 1.5-2.5hr,E10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,mCh+,BL1-A,YL2-A,331,3.310,3.310
Invasion 1.5-2.5hr,E10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,R2,YL2-A,,192,1.920,1.920
Invasion 1.5-2.5hr,E10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,R3,BL1-A,,4327,43.270,43.270
Invasion 1.5-2.5hr,E10,R3,BL1-A,YL2-A,4327,43.270,82.545
Invasion 1.5-2.5hr,E10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,GFP+,BL1-A,YL2-A,5242,52.420,52.420
Invasion 1.5-2.5hr,E10,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,R4,FSC-A,SSC-A,63,0.630,0.630
Invasion 1.5-2.5hr,E10,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E10,R1,FSC-A,FSC-H,6736,67.360,67.360
Invasion 1.5-2.5hr,E10,LG1,,,331,3.310,3.310
Invasion 1.5-2.5hr,E11,GFP+,BL1-A,,5198,51.980,73.129
Invasion 1.5-2.5hr,E11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,R1,BL1-A,,7108,71.080,71.080
Invasion 1.5-2.5hr,E11,mCh+,YL2-A,,401,4.010,5.642
Invasion 1.5-2.5hr,E11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,R1,YL2-A,,7108,71.080,71.080
Invasion 1.5-2.5hr,E11,R1,FSC-H,SSC-H,7108,71.080,71.080
Invasion 1.5-2.5hr,E11,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,mCherry-/GFP+,YL2-A,BL1-A,5046,50.460,70.990
Invasion 1.5-2.5hr,E11,mCherry+/GFP+,YL2-A,BL1-A,236,2.360,3.320
Invasion 1.5-2.5hr,E11,mCherry-/GFP-,YL2-A,BL1-A,552,5.520,7.766
Invasion 1.5-2.5hr,E11,mCherry+/GFP-,YL2-A,BL1-A,1274,12.740,17.923
Invasion 1.5-2.5hr,E11,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,R1,YL2-A,BL1-A,7108,71.080,71.080
Invasion 1.5-2.5hr,E11,R2,BL1-A,YL2-A,197,1.970,49.127
Invasion 1.5-2.5hr,E11,R4,BL1-A,YL2-A,84,0.840,20.948
Invasion 1.5-2.5hr,E11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,mCh+,BL1-A,YL2-A,401,4.010,4.010
Invasion 1.5-2.5hr,E11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,R2,YL2-A,,197,1.970,1.970
Invasion 1.5-2.5hr,E11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,R3,BL1-A,,4245,42.450,42.450
Invasion 1.5-2.5hr,E11,R3,BL1-A,YL2-A,4245,42.450,81.666
Invasion 1.5-2.5hr,E11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,GFP+,BL1-A,YL2-A,5198,51.980,51.980
Invasion 1.5-2.5hr,E11,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,R4,FSC-A,SSC-A,84,0.840,0.840
Invasion 1.5-2.5hr,E11,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E11,R1,FSC-A,FSC-H,7108,71.080,71.080
Invasion 1.5-2.5hr,E11,LG1,,,401,4.010,4.010
Invasion 1.5-2.5hr,E12,GFP+,BL1-A,,1733,17.330,28.783
Invasion 1.5-2.5hr,E12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,R1,BL1-A,,6021,60.210,60.210
Invasion 1.5-2.5hr,E12,mCh+,YL2-A,,1615,16.150,26.823
Invasion 1.5-2.5hr,E12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,R1,YL2-A,,6021,60.210,60.210
Invasion 1.5-2.5hr,E12,R1,FSC-H,SSC-H,6021,60.210,60.210
Invasion 1.5-2.5hr,E12,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,mCherry-/GFP+,YL2-A,BL1-A,1591,15.910,26.424
Invasion 1.5-2.5hr,E12,mCherry+/GFP+,YL2-A,BL1-A,169,1.690,2.807
Invasion 1.5-2.5hr,E12,mCherry-/GFP-,YL2-A,BL1-A,289,2.890,4.800
Invasion 1.5-2.5hr,E12,mCherry+/GFP-,YL2-A,BL1-A,3972,39.720,65.969
Invasion 1.5-2.5hr,E12,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,R1,YL2-A,BL1-A,6021,60.210,60.210
Invasion 1.5-2.5hr,E12,R2,BL1-A,YL2-A,1394,13.940,86.316
Invasion 1.5-2.5hr,E12,R4,BL1-A,YL2-A,82,0.820,5.077
Invasion 1.5-2.5hr,E12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,mCh+,BL1-A,YL2-A,1615,16.150,16.150
Invasion 1.5-2.5hr,E12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,R2,YL2-A,,1394,13.940,13.940
Invasion 1.5-2.5hr,E12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,R3,BL1-A,,1329,13.290,13.290
Invasion 1.5-2.5hr,E12,R3,BL1-A,YL2-A,1329,13.290,76.688
Invasion 1.5-2.5hr,E12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,GFP+,BL1-A,YL2-A,1733,17.330,17.330
Invasion 1.5-2.5hr,E12,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,R4,FSC-A,SSC-A,82,0.820,0.820
Invasion 1.5-2.5hr,E12,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,E12,R1,FSC-A,FSC-H,6021,60.210,60.210
Invasion 1.5-2.5hr,E12,LG1,,,1615,16.150,16.150
Invasion 1.5-2.5hr,F2,GFP+,BL1-A,,2127,21.270,61.121
Invasion 1.5-2.5hr,F2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,R1,BL1-A,,3480,34.800,34.800
Invasion 1.5-2.5hr,F2,mCh+,YL2-A,,543,5.430,15.603
Invasion 1.5-2.5hr,F2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,R1,YL2-A,,3480,34.800,34.800
Invasion 1.5-2.5hr,F2,R1,FSC-H,SSC-H,3480,34.800,34.800
Invasion 1.5-2.5hr,F2,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,mCherry-/GFP+,YL2-A,BL1-A,2199,21.990,63.190
Invasion 1.5-2.5hr,F2,mCherry+/GFP+,YL2-A,BL1-A,100,1.000,2.874
Invasion 1.5-2.5hr,F2,mCherry-/GFP-,YL2-A,BL1-A,300,3.000,8.621
Invasion 1.5-2.5hr,F2,mCherry+/GFP-,YL2-A,BL1-A,881,8.810,25.316
Invasion 1.5-2.5hr,F2,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,R1,YL2-A,BL1-A,3480,34.800,34.800
Invasion 1.5-2.5hr,F2,R2,BL1-A,YL2-A,441,4.410,81.215
Invasion 1.5-2.5hr,F2,R4,BL1-A,YL2-A,58,0.580,10.681
Invasion 1.5-2.5hr,F2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,mCh+,BL1-A,YL2-A,543,5.430,5.430
Invasion 1.5-2.5hr,F2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,R2,YL2-A,,441,4.410,4.410
Invasion 1.5-2.5hr,F2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,R3,BL1-A,,1643,16.430,16.430
Invasion 1.5-2.5hr,F2,R3,BL1-A,YL2-A,1643,16.430,77.245
Invasion 1.5-2.5hr,F2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,GFP+,BL1-A,YL2-A,2127,21.270,21.270
Invasion 1.5-2.5hr,F2,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,R4,FSC-A,SSC-A,58,0.580,0.580
Invasion 1.5-2.5hr,F2,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F2,R1,FSC-A,FSC-H,3480,34.800,34.800
Invasion 1.5-2.5hr,F2,LG1,,,543,5.430,5.430
Invasion 1.5-2.5hr,F3,GFP+,BL1-A,,34,0.340,43.590
Invasion 1.5-2.5hr,F3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,R1,BL1-A,,78,0.780,0.780
Invasion 1.5-2.5hr,F3,mCh+,YL2-A,,6,0.060,7.692
Invasion 1.5-2.5hr,F3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,R1,YL2-A,,78,0.780,0.780
Invasion 1.5-2.5hr,F3,R1,FSC-H,SSC-H,78,0.780,0.780
Invasion 1.5-2.5hr,F3,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,mCherry-/GFP+,YL2-A,BL1-A,34,0.340,43.590
Invasion 1.5-2.5hr,F3,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,1.282
Invasion 1.5-2.5hr,F3,mCherry-/GFP-,YL2-A,BL1-A,26,0.260,33.333
Invasion 1.5-2.5hr,F3,mCherry+/GFP-,YL2-A,BL1-A,17,0.170,21.795
Invasion 1.5-2.5hr,F3,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,R1,YL2-A,BL1-A,78,0.780,0.780
Invasion 1.5-2.5hr,F3,R2,BL1-A,YL2-A,5,0.050,83.333
Invasion 1.5-2.5hr,F3,R4,BL1-A,YL2-A,1,0.010,16.667
Invasion 1.5-2.5hr,F3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,mCh+,BL1-A,YL2-A,6,0.060,0.060
Invasion 1.5-2.5hr,F3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,R2,YL2-A,,5,0.050,0.050
Invasion 1.5-2.5hr,F3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,R3,BL1-A,,29,0.290,0.290
Invasion 1.5-2.5hr,F3,R3,BL1-A,YL2-A,29,0.290,85.294
Invasion 1.5-2.5hr,F3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,GFP+,BL1-A,YL2-A,34,0.340,0.340
Invasion 1.5-2.5hr,F3,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,R4,FSC-A,SSC-A,1,0.010,0.010
Invasion 1.5-2.5hr,F3,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F3,R1,FSC-A,FSC-H,78,0.780,0.780
Invasion 1.5-2.5hr,F3,LG1,,,6,0.060,0.060
Invasion 1.5-2.5hr,F4,GFP+,BL1-A,,1216,12.160,16.632
Invasion 1.5-2.5hr,F4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,R1,BL1-A,,7311,73.110,73.110
Invasion 1.5-2.5hr,F4,mCh+,YL2-A,,2493,24.930,34.099
Invasion 1.5-2.5hr,F4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,R1,YL2-A,,7311,73.110,73.110
Invasion 1.5-2.5hr,F4,R1,FSC-H,SSC-H,7311,73.110,73.110
Invasion 1.5-2.5hr,F4,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,mCherry-/GFP+,YL2-A,BL1-A,984,9.840,13.459
Invasion 1.5-2.5hr,F4,mCherry+/GFP+,YL2-A,BL1-A,266,2.660,3.638
Invasion 1.5-2.5hr,F4,mCherry-/GFP-,YL2-A,BL1-A,190,1.900,2.599
Invasion 1.5-2.5hr,F4,mCherry+/GFP-,YL2-A,BL1-A,5871,58.710,80.304
Invasion 1.5-2.5hr,F4,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,R1,YL2-A,BL1-A,7311,73.110,73.110
Invasion 1.5-2.5hr,F4,R2,BL1-A,YL2-A,2060,20.600,82.631
Invasion 1.5-2.5hr,F4,R4,BL1-A,YL2-A,150,1.500,6.017
Invasion 1.5-2.5hr,F4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,mCh+,BL1-A,YL2-A,2493,24.930,24.930
Invasion 1.5-2.5hr,F4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,R2,YL2-A,,2060,20.600,20.600
Invasion 1.5-2.5hr,F4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,R3,BL1-A,,793,7.930,7.930
Invasion 1.5-2.5hr,F4,R3,BL1-A,YL2-A,793,7.930,65.214
Invasion 1.5-2.5hr,F4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,GFP+,BL1-A,YL2-A,1216,12.160,12.160
Invasion 1.5-2.5hr,F4,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,R4,FSC-A,SSC-A,150,1.500,1.500
Invasion 1.5-2.5hr,F4,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F4,R1,FSC-A,FSC-H,7311,73.110,73.110
Invasion 1.5-2.5hr,F4,LG1,,,2493,24.930,24.930
Invasion 1.5-2.5hr,F5,GFP+,BL1-A,,2117,21.170,61.451
Invasion 1.5-2.5hr,F5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,R1,BL1-A,,3445,34.450,34.450
Invasion 1.5-2.5hr,F5,mCh+,YL2-A,,401,4.010,11.640
Invasion 1.5-2.5hr,F5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,R1,YL2-A,,3445,34.450,34.450
Invasion 1.5-2.5hr,F5,R1,FSC-H,SSC-H,3445,34.450,34.450
Invasion 1.5-2.5hr,F5,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,mCherry-/GFP+,YL2-A,BL1-A,2286,22.860,66.357
Invasion 1.5-2.5hr,F5,mCherry+/GFP+,YL2-A,BL1-A,117,1.170,3.396
Invasion 1.5-2.5hr,F5,mCherry-/GFP-,YL2-A,BL1-A,344,3.440,9.985
Invasion 1.5-2.5hr,F5,mCherry+/GFP-,YL2-A,BL1-A,698,6.980,20.261
Invasion 1.5-2.5hr,F5,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,R1,YL2-A,BL1-A,3445,34.450,34.450
Invasion 1.5-2.5hr,F5,R2,BL1-A,YL2-A,305,3.050,76.060
Invasion 1.5-2.5hr,F5,R4,BL1-A,YL2-A,61,0.610,15.212
Invasion 1.5-2.5hr,F5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,mCh+,BL1-A,YL2-A,401,4.010,4.010
Invasion 1.5-2.5hr,F5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,R2,YL2-A,,305,3.050,3.050
Invasion 1.5-2.5hr,F5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,R3,BL1-A,,1595,15.950,15.950
Invasion 1.5-2.5hr,F5,R3,BL1-A,YL2-A,1595,15.950,75.342
Invasion 1.5-2.5hr,F5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,GFP+,BL1-A,YL2-A,2117,21.170,21.170
Invasion 1.5-2.5hr,F5,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,R4,FSC-A,SSC-A,61,0.610,0.610
Invasion 1.5-2.5hr,F5,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F5,R1,FSC-A,FSC-H,3445,34.450,34.450
Invasion 1.5-2.5hr,F5,LG1,,,401,4.010,4.010
Invasion 1.5-2.5hr,F6,GFP+,BL1-A,,1852,18.520,73.202
Invasion 1.5-2.5hr,F6,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,R1,BL1-A,,2530,25.300,25.300
Invasion 1.5-2.5hr,F6,mCh+,YL2-A,,146,1.460,5.771
Invasion 1.5-2.5hr,F6,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,R1,YL2-A,,2530,25.300,25.300
Invasion 1.5-2.5hr,F6,R1,FSC-H,SSC-H,2530,25.300,25.300
Invasion 1.5-2.5hr,F6,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,mCherry-/GFP+,YL2-A,BL1-A,1922,19.220,75.968
Invasion 1.5-2.5hr,F6,mCherry+/GFP+,YL2-A,BL1-A,32,0.320,1.265
Invasion 1.5-2.5hr,F6,mCherry-/GFP-,YL2-A,BL1-A,255,2.550,10.079
Invasion 1.5-2.5hr,F6,mCherry+/GFP-,YL2-A,BL1-A,321,3.210,12.688
Invasion 1.5-2.5hr,F6,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,R1,YL2-A,BL1-A,2530,25.300,25.300
Invasion 1.5-2.5hr,F6,R2,BL1-A,YL2-A,117,1.170,80.137
Invasion 1.5-2.5hr,F6,R4,BL1-A,YL2-A,18,0.180,12.329
Invasion 1.5-2.5hr,F6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,F6,mCh+,BL1-A,YL2-A,146,1.460,1.460
